source_url,appointment_id,brand,model,variant,year,km_driven,fuel_type,transmission,body_type,ownership,listing_price_inr,asking_price_lakh,original_price_inr,city,rto,stock_type,scraped_at
https://www.cars24.com/buy-used-nissan-magnite-2024-cars-chandigarh-10947296165/,10947296165,Nissan,MAGNITE,Acenta B4D 1.0 Petrol MT,2024,26356,Petrol,Manual,SUV,1,560680.0,5.61,587780.0,Mohali,PB39,CARS24_OWNED,2026-08-30T10:56:15+00:00
https://www.cars24.com/buy-used-nissan-terrano-2013-cars-zirakpur-14834273170/,14834273170,Nissan,Terrano,XV D THP 110 PS,2013,124663,Diesel,Manual,SUV,2,175000.0,1.75,175000.0,Zirakpur,HR70,c2c,2026-08-30T10:56:15+00:00
https://www.cars24.com/buy-used-nissan-magnite-2025-cars-mohali-10992996130/,10992996130,Nissan,MAGNITE,N-Connecta B4D 1.0 Petrol MT,2025,13275,Petrol,Manual,SUV,1,690000.0,6.9,710000.0,Mohali,CH01,c2c,2026-08-30T10:56:15+00:00
https://www.cars24.com/buy-used-nissan-magnite-2023-cars-ambala-19401870194/,19401870194,Nissan,MAGNITE,XL,2023,45116,Petrol,Manual,SUV,1,465000.0,4.65,525707.0,Ambala,HR85,c2c,2026-08-30T10:56:15+00:00
https://www.cars24.com/buy-used-nissan-terrano-2015-cars-ambala-23338294103/,23338294103,Nissan,Terrano,XV D THP 110 PS,2015,134253,Diesel,Manual,SUV,2,329600.0,3.3,329600.0,Ambala,CH01,c2c,2026-08-30T10:56:15+00:00
https://www.cars24.com/buy-used-mg-hector-plus-2022-cars-chandigarh-23312872194/,23312872194,MG,HECTOR PLUS,SHARP 1.5 PETROL TURBO CVT 6-STR,2022,34093,Petrol,Automatic,SUV,1,1252096.0,12.52,1395047.0,Mohali,CH01,CARS24_OWNED,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-mg-hector-2021-cars-chandigarh-10975793108/,10975793108,MG,HECTOR,SUPER HYBRID 1.5 PETROL,2021,49371,Petrol,Manual,SUV,2,797636.0,7.98,1218883.0,Mohali,PB11,CARS24_OWNED,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-mg-hector-2020-cars-chandigarh-10065567767/,10065567767,MG,HECTOR,SHARP 1.5 DCT PETROL,2020,94854,Petrol,Automatic,SUV,2,814640.0,8.15,1027431.0,Mohali,PB10,CARS24_OWNED,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-mg-hector-2019-cars-mohali-10924279196/,10924279196,MG,HECTOR,SHARP 1.5 DCT PETROL,2019,36553,Petrol,Automatic,SUV,1,1230000.0,12.3,1230000.0,Mohali,PB65,c2c,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-mg-astor-2022-cars-mohali-10931594152/,10931594152,MG,ASTOR,SHARP 1.5 CVT,2022,40776,Petrol,Automatic,SUV,1,1300000.0,13.0,1390000.0,Mohali,PB65,c2c,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-mg-astor-2023-cars-ambala-10190596104/,10190596104,MG,ASTOR,STYLE 1.5 MT,2023,8060,Petrol,Manual,SUV,1,880000.0,8.8,850000.0,Ambala,CH01,c2c,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-mg-hector-2022-cars-ambala-19451793165/,19451793165,MG,HECTOR,SHARP 2.0 DIESEL,2022,22480,Diesel,Manual,SUV,1,1550000.0,15.5,1910000.0,Ambala,HR06,c2c,2026-08-30T10:56:17+00:00
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-chandigarh-10031895164/,10031895164,Ford,Ecosport,TREND 1.5L PETROL,2015,50215,Petrol,Manual,SUV,2,293936.0,2.94,43936.0,Mohali,PB70,CARS24_OWNED,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-freestyle-2018-cars-chandigarh-10133894138/,10133894138,Ford,FREESTYLE,TITANIUM PLUS 1.5 DIESEL,2018,34348,Diesel,Manual,SUV,1,456080.0,4.56,46580.0,Mohali,CH01,CARS24_OWNED,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-figo-2014-cars-mohali-10911478151/,10911478151,Ford,Figo,EXI 1.4 DIESEL,2014,147784,Diesel,Manual,Hatchback,1,113135.0,1.13,113135.0,Mohali,CH01,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-figo-2013-cars-mohali-13405967767/,13405967767,Ford,Figo,ZXI 1.2 PETROL,2013,93533,Petrol,Manual,Hatchback,2,112000.0,1.12,110000.0,Mohali,DL10,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-new-figo-2016-cars-mohali-10962870151/,10962870151,Ford,New Figo,TITANIUM1.5 DIESEL,2016,97441,Diesel,Manual,Hatchback,2,270000.0,2.7,270000.0,Mohali,HP12,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-ecosport-2018-cars-mohali-10982479155/,10982479155,Ford,Ecosport,TITANIUM + 1.5L DIESEL,2018,107455,Diesel,Manual,SUV,3,430000.0,4.3,415000.0,Mohali,PB79,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-figo-2012-cars-mohali-10957090109/,10957090109,Ford,Figo,EXI 1.4 DIESEL,2012,128966,Diesel,Manual,Hatchback,1,106315.0,1.06,106315.0,Mohali,HR03,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-ecosport-2015-cars-mohali-10961576159/,10961576159,Ford,Ecosport,TITANIUM 1.5L DIESEL,2015,168773,Diesel,Manual,SUV,2,315000.0,3.15,315000.0,Mohali,CH01,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-ford-ecosport-2014-cars-ambala-19464991162/,19464991162,Ford,Ecosport,TITANIUM 1.5L DIESEL,2014,107412,Diesel,Manual,SUV,2,275000.0,2.75,292000.0,Ambala,HR26,c2c,2026-08-30T10:56:18+00:00
https://www.cars24.com/buy-used-jeep-compass-2017-cars-zirakpur-14808993162/,14808993162,Jeep,Compass,LIMITED 2.0 DIESEL 4X4,2017,96837,Diesel,Manual,SUV,2,865000.0,8.65,865000.0,Zirakpur,PB03,c2c,2026-08-30T10:56:20+00:00
https://www.cars24.com/buy-used-maruti-swift-2023-cars-kochi-13023291164/,13023291164,Maruti,Swift,LXI,2023,107664,Petrol,Manual,Hatchback,1,479560.0,4.8,547760.0,Kochi,KL39,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-celerio-2022-cars-kochi-16775976119/,16775976119,Maruti,Celerio,VXI AMT,2022,31502,Petrol,Automatic,Hatchback,2,484260.0,4.84,507760.0,Kochi,KL42,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-kochi-16122890133/,16122890133,Maruti,Ertiga,VXI,2014,139167,Petrol,Manual,SUV,1,358740.0,3.59,482438.0,Kochi,KL01,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-s-cross-2022-cars-kochi-16159875192/,16159875192,Maruti,S Cross,ZETA 1.5,2022,20371,Petrol,Manual,SUV,1,806840.0,8.07,883040.0,Kochi,KL16,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-celerio-2022-cars-kochi-14963294136/,14963294136,Maruti,Celerio,VXI,2022,143518,Petrol,Manual,Hatchback,1,345988.0,3.46,409788.0,Kochi,KL26,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-ciaz-2021-cars-kochi-13027675172/,13027675172,Maruti,Ciaz,SIGMA 1.5 SHVS MT  PETROL,2021,31012,Petrol,Manual,Sedan,1,662140.0,6.62,804364.0,Kochi,KL28,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-xl6-2020-cars-kochi-13022396161/,13022396161,Maruti,XL6,ALPHA AT,2020,49441,Petrol,Automatic,SUV,1,885920.0,8.86,964475.0,Kochi,KL07,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-celerio-2015-cars-kochi-18017890147/,18017890147,Maruti,Celerio,ZXI,2015,43476,CNG,Manual,Hatchback,2,356698.0,3.57,447398.0,Kochi,KL16,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-alto-2022-cars-kochi-27185467727/,27185467727,Maruti,Alto,VXI,2022,36017,Petrol,Manual,Hatchback,1,358982.0,3.59,394882.0,Kochi,KL32,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-s-presso-2025-cars-kochi-13002672197/,13002672197,Maruti,S PRESSO,LXI,2025,3872,Petrol,Manual,Hatchback,1,412039.0,4.12,511239.0,Kochi,KL41,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-kochi-13015795182/,13015795182,Maruti,Ciaz,ALPHA  AT 1.4  PETROL,2017,123222,Petrol,Automatic,Sedan,1,496040.0,4.96,638866.0,Kochi,KL40,CARS24_OWNED,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-swift-2018-cars-kochi-13087070171/,13087070171,Maruti,Swift,VXI,2018,81002,CNG,Manual,Hatchback,2,350000.0,3.5,350000.0,Kochi,DL2C,c2c,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-dzire-2017-cars-kochi-13006771156/,13006771156,Maruti,Dzire,VXI,2017,39533,Petrol,Manual,Sedan,3,450000.0,4.5,450000.0,Kochi,KL47,c2c,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-kochi-13038591147/,13038591147,Maruti,Alto K10,VXI,2014,84990,Petrol,Manual,Hatchback,2,195000.0,1.95,195000.0,Kochi,KL07,c2c,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-swift-dzire-2012-cars-kochi-13028990164/,13028990164,Maruti,Swift Dzire,VXI,2012,94466,Petrol,Manual,Sedan,1,250000.0,2.5,259000.0,Kochi,KL29,c2c,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-maruti-s-cross-2016-cars-kochi-13069979119/,13069979119,Maruti,S Cross,ZETA 1.3,2016,121183,Diesel,Manual,SUV,1,480000.0,4.8,480000.0,Kochi,KL68,c2c,2026-08-30T10:56:25+00:00
https://www.cars24.com/buy-used-hyundai-exter-2023-cars-kochi-13029372117/,13029372117,Hyundai,EXTER, SX 1.2 AMT,2023,49770,Petrol,Automatic,Hatchback,1,723056.0,7.23,775056.0,Kochi,KL07,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-kochi-22419292144/,22419292144,Hyundai,Xcent,S 1.2,2014,40552,Petrol,Manual,Sedan,1,294240.0,2.94,327140.0,Kochi,KL13,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-kochi-14990876116/,14990876116,Hyundai,Xcent,S (O) 1.2,2014,90716,Petrol,Manual,Sedan,1,291140.0,2.91,37140.0,Kochi,KL27,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-kochi-39059472175/,39059472175,Hyundai,Xcent,S (O) 1.2,2014,95360,Petrol,Manual,Sedan,1,269640.0,2.7,302140.0,Kochi,KL44,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-venue-2022-cars-kochi-13002390179/,13002390179,Hyundai,VENUE,SX 1.0 (O) TURBO IMT,2022,32806,Petrol,Manual,SUV,2,672240.0,6.72,910605.0,Kochi,KL18,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-kochi-16199975173/,16199975173,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2014,48983,Petrol,Manual,Hatchback,1,288640.0,2.89,342140.0,Kochi,KL19,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-kochi-13040572173/,13040572173,Hyundai,Xcent,S 1.1 CRDI (O),2014,73615,Diesel,Manual,Sedan,1,328810.0,3.29,360110.0,Kochi,KL39,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-kochi-13036172198/,13036172198,Hyundai,Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,2017,108807,Petrol,Automatic,Hatchback,1,372920.0,3.73,452511.0,Kochi,KL41,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-verna-2020-cars-kochi-13005379191/,13005379191,Hyundai,Verna,SX (O)1.5 MPi,2020,99377,Petrol,Manual,Sedan,2,805820.0,8.06,914820.0,Kochi,KL01,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-kochi-13064192132/,13064192132,Hyundai,Grand i10,ASTA AT 1.2 KAPPA VTVT,2014,36359,Petrol,Automatic,Hatchback,1,390016.0,3.9,402116.0,Kochi,KL07,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-i20-2013-cars-kochi-16126078197/,16126078197,Hyundai,i20,ERA 1.2,2013,63601,Petrol,Manual,Hatchback,1,317140.0,3.17,37140.0,Kochi,KL01,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-kochi-13088095129/,13088095129,Hyundai,Elite i20,SPORTZ 1.2,2018,131301,Petrol,Manual,Hatchback,1,394710.0,3.95,503210.0,Kochi,KL11,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-kochi-22484697184/,22484697184,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2014,61754,CNG,Manual,Hatchback,1,338019.0,3.38,368719.0,Kochi,KL58,CARS24_OWNED,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-kochi-13023876157/,13023876157,Hyundai,Grand i10,ASTA (O) 1.2 KAPPA VTVT,2015,58771,Petrol,Manual,Hatchback,2,260000.0,2.6,290000.0,Kochi,KL39,c2c,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-elite-i20-2020-cars-kochi-13047779196/,13047779196,Hyundai,Elite i20,MAGNA PLUS 1.2,2020,41841,Petrol,Manual,Hatchback,3,433000.0,4.33,424000.0,Kochi,KL07,c2c,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-eon-2016-cars-kochi-13091598165/,13091598165,Hyundai,Eon,ERA +,2016,55411,Petrol,Manual,Hatchback,3,183087.0,1.83,183087.0,Kochi,KL63,c2c,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-verna-2012-cars-kochi-13095477190/,13095477190,Hyundai,Verna,FLUIDIC 1.6 VTVT SX,2012,91811,CNG,Manual,Sedan,3,190000.0,1.9,190000.0,Kochi,GJ01,c2c,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-kochi-13026998104/,13026998104,Hyundai,NEW SANTRO,SPORTZ MT,2020,168795,Petrol,Manual,Hatchback,1,265000.0,2.65,380000.0,Kochi,KL32,c2c,2026-08-30T10:56:27+00:00
https://www.cars24.com/buy-used-tata-nexon-2022-cars-kochi-16106875198/,16106875198,Tata,NEXON,XZ PLUS PETROL DARK EDITION,2022,37343,Petrol,Manual,SUV,1,741240.0,7.41,829034.0,Kochi,KL25,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-tiago-2025-cars-kochi-13063776194/,13063776194,Tata,Tiago,XZA,2025,11769,Petrol,Automatic,Hatchback,1,627243.0,6.27,760543.0,Kochi,KL07,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-zest-2016-cars-kochi-17824673192/,17824673192,Tata,Zest,XT PETROL,2016,32441,Petrol,Manual,Sedan,1,374316.0,3.74,466800.0,Kochi,KL11,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2021-cars-kochi-39036872177/,39036872177,Tata,NEXON,XM SUNROOF PETROL,2021,82240,Petrol,Manual,SUV,1,643840.0,6.44,674840.0,Kochi,KL38,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2023-cars-kochi-16149173115/,16149173115,Tata,NEXON,XZ PLUS PETROL SUNROOF,2023,26772,Petrol,Manual,SUV,1,815840.0,8.16,852740.0,Kochi,KL42,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2021-cars-kochi-13021091163/,13021091163,Tata,NEXON,XZ PLUS PETROL SUNROOF,2021,54949,Petrol,Manual,SUV,1,663146.0,6.63,775270.0,Kochi,KL17,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-tiago-2018-cars-kochi-16150677190/,16150677190,Tata,Tiago,XZ PETROL,2018,39806,Petrol,Manual,Hatchback,1,376202.0,3.76,390202.0,Kochi,KL21,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2018-cars-kochi-13034891104/,13034891104,Tata,NEXON,XZ PLUS PETROL,2018,84572,Petrol,Manual,SUV,2,398400.0,3.98,494695.0,Kochi,KL04,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2020-cars-kochi-10290473194/,10290473194,Tata,NEXON,XZ PLUS PETROL,2020,79496,Petrol,Manual,SUV,1,629836.0,6.3,674736.0,Kochi,KL13,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-altroz-2021-cars-kochi-13021974117/,13021974117,Tata,ALTROZ,XZ PETROL,2021,32502,Petrol,Manual,Hatchback,1,566480.0,5.66,612383.0,Kochi,KL38,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2020-cars-kochi-27142297100/,27142297100,Tata,NEXON,XZA PLUS SUNROOF PETROL,2020,44718,Petrol,Automatic,SUV,1,648040.0,6.48,756023.0,Kochi,KL04,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-tiago-2020-cars-kochi-13031893128/,13031893128,Tata,Tiago,XZ PLUS PETROL,2020,109126,Petrol,Manual,Hatchback,1,372562.0,3.73,397925.0,Kochi,KL63,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-nexon-2018-cars-kochi-13049073195/,13049073195,Tata,NEXON,XM PETROL,2018,62090,Petrol,Manual,SUV,1,432480.0,4.32,480680.0,Kochi,KL07,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-punch-2022-cars-kochi-14968474158/,14968474158,Tata,PUNCH,ACCOMPLISHED MT,2022,50741,Petrol,Manual,SUV,1,531300.0,5.31,51300.0,Kochi,KL34,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-punch-2023-cars-kochi-39087979113/,39087979113,Tata,PUNCH,Accomplished Dazzle Sunroof AMT,2023,20405,Petrol,Automatic,SUV,1,728980.0,7.29,768141.0,Kochi,KL38,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-tata-tiago-2021-cars-kochi-16155099183/,16155099183,Tata,Tiago,XZA PLUS PETROL,2021,102224,Petrol,Automatic,Hatchback,1,409344.0,4.09,515844.0,Kochi,KL16,CARS24_OWNED,2026-08-30T10:56:28+00:00
https://www.cars24.com/buy-used-honda-jazz-2015-cars-kochi-13015679116/,13015679116,Honda,Jazz,1.5L I-DTEC S,2015,115576,Diesel,Manual,Hatchback,1,350000.0,3.5,350000.0,Kochi,KL45,c2c,2026-08-30T10:56:30+00:00
https://www.cars24.com/buy-used-honda-amaze-2014-cars-kochi-13044577111/,13044577111,Honda,Amaze,1.5L I-DTEC S,2014,120232,Diesel,Manual,Sedan,1,170000.0,1.7,170000.0,Kochi,HR26,c2c,2026-08-30T10:56:30+00:00
https://www.cars24.com/buy-used-honda-amaze-2017-cars-kochi-13005572196/,13005572196,Honda,Amaze,1.2L I-VTEC S OPT,2017,58210,Petrol,Manual,Sedan,2,389479.0,3.89,389479.0,Kochi,KL32,c2c,2026-08-30T10:56:30+00:00
https://www.cars24.com/buy-used-honda-city-2013-cars-kochi-13070870191/,13070870191,Honda,City,1.5L I-VTEC V MT,2013,90236,Petrol,Manual,Sedan,1,350858.0,3.51,350858.0,Kochi,KL07,c2c,2026-08-30T10:56:30+00:00
https://www.cars24.com/buy-used-honda-amaze-2015-cars-kochi-13074896149/,13074896149,Honda,Amaze,1.2L I-VTEC S,2015,100585,Petrol,Manual,Sedan,2,285000.0,2.85,285000.0,Kochi,KL43,c2c,2026-08-30T10:56:30+00:00
https://www.cars24.com/buy-used-honda-amaze-2014-cars-kochi-13025572153/,13025572153,Honda,Amaze,1.2L I-VTEC E,2014,70358,Petrol,Manual,Sedan,1,305695.0,3.06,305695.0,Kochi,KL24,c2c,2026-08-30T10:56:30+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2020-cars-kochi-17859671198/,17859671198,Mahindra,XUV300,W8 (O) 1.2 PETROL,2020,91363,Petrol,Manual,SUV,1,728220.0,7.28,789120.0,Kochi,KL77,CARS24_OWNED,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-xuv300-2020-cars-kochi-17878092112/,17878092112,Mahindra,XUV300,W8 1.5 DIESEL,2020,118911,Diesel,Manual,SUV,1,614640.0,6.15,889020.0,Kochi,KL13,CARS24_OWNED,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2018-cars-kochi-13008090161/,13008090161,Mahindra,KUV 100 NXT,K8 P 6 STR DUAL TONE,2018,23253,Petrol,Manual,SUV,1,338440.0,3.38,367140.0,Kochi,KL43,CARS24_OWNED,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-kochi-27105596134/,27105596134,Mahindra,Kuv100,K4 5 STR,2016,46728,Petrol,Manual,SUV,3,246040.0,2.46,334688.0,Kochi,KL43,CARS24_OWNED,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-marazzo-2021-cars-kochi-13003191147/,13003191147,Mahindra,MARAZZO,M2 7STR,2021,72969,Diesel,Manual,SUV,1,670391.0,6.7,750791.0,Kochi,KL45,CARS24_OWNED,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-kochi-16788196144/,16788196144,Mahindra,Kuv100,K4 6 STR,2016,95396,Petrol,Manual,SUV,3,194736.0,1.95,273074.0,Kochi,KL48,CARS24_OWNED,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-xuv500-2014-cars-kochi-13033292163/,13033292163,Mahindra,XUV500,W6,2014,161197,Diesel,Manual,SUV,2,269000.0,2.69,269000.0,Kochi,UK03,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-xuv500-2018-cars-kochi-13006891147/,13006891147,Mahindra,XUV500,W11 AT,2018,58841,Diesel,Automatic,SUV,1,750000.0,7.5,810000.0,Kochi,HP38,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2018-cars-kochi-13044897137/,13044897137,Mahindra,KUV 100 NXT,K2 D 6S,2018,31758,Diesel,Manual,SUV,2,340000.0,3.4,340000.0,Kochi,KL03,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-verito-2012-cars-kochi-13098270110/,13098270110,Mahindra,Verito,1.5 D4 BS III,2012,165089,Diesel,Manual,Hatchback,1,110000.0,1.1,110000.0,Kochi,KL39,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-xuv500-2018-cars-kochi-13082878194/,13082878194,Mahindra,XUV500,W10 AT 1.99,2018,96178,Diesel,Automatic,SUV,2,870000.0,8.7,870000.0,Kochi,KL07,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-xuv700-2022-cars-kochi-13052092109/,13052092109,Mahindra,XUV700,AX 7 LUXURY P AT 7 STR,2022,23080,Petrol,Automatic,SUV,1,2025000.0,20.25,2200000.0,Kochi,KL07,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-xuv700-2023-cars-kochi-13026294166/,13026294166,Mahindra,XUV700,AX 5 D MT 7 STR,2023,32989,Diesel,Manual,SUV,1,1930000.0,19.3,1930000.0,Kochi,KL07,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-mahindra-thar-roxx-2025-cars-kochi-13076275118/,13076275118,Mahindra,Thar Roxx,AX7 L Diesel AT 2WD,2025,7328,Diesel,Automatic,SUV,1,2222000.0,22.22,2200000.0,Kochi,KL07,c2c,2026-08-30T10:56:32+00:00
https://www.cars24.com/buy-used-kia-sonet-2021-cars-kochi-18097991142/,18097991142,KIA,SONET,HTX 1.0 IMT,2021,27179,Petrol,Manual,SUV,1,723940.0,7.24,781722.0,Kochi,KL66,CARS24_OWNED,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-seltos-2021-cars-kochi-13036374117/,13036374117,KIA,SELTOS,HTK 1.5 PETROL,2021,32166,Petrol,Manual,SUV,1,1045920.0,10.46,1113533.0,Kochi,KL23,CARS24_OWNED,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-sonet-2020-cars-kochi-13076779116/,13076779116,KIA,SONET,HTK 1.2,2020,72179,Petrol,Manual,SUV,1,600000.0,6.0,600000.0,Kochi,KL07,c2c,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-sonet-2026-cars-kochi-13061695169/,13061695169,KIA,SONET,HTK Plus (O)1.5 Diesel MT,2026,14097,Diesel,Manual,SUV,1,1134000.0,11.34,1134000.0,Kochi,KL09,c2c,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-sonet-2020-cars-kochi-13078173191/,13078173191,KIA,SONET,HTK PLUS 1.2,2020,90455,Petrol,Manual,SUV,1,700000.0,7.0,730000.0,Kochi,KL32,c2c,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-sonet-2020-cars-kochi-13055472152/,13055472152,KIA,SONET,HTX 1.0 IMT,2020,57044,Petrol,Manual,SUV,1,800000.0,8.0,800000.0,Kochi,KL07,c2c,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-sonet-2023-cars-kochi-13083174154/,13083174154,KIA,SONET,GTX PLUS 1.0 IMT,2023,15847,Petrol,Manual,SUV,1,1200000.0,12.0,1200000.0,Kochi,KL51,c2c,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-kia-sonet-2023-cars-kochi-13074592105/,13074592105,KIA,SONET,GTX PLUS 1.0 IMT,2023,38277,Petrol,Manual,SUV,1,1295000.0,12.95,1295000.0,Kochi,KL43,c2c,2026-08-30T10:56:33+00:00
https://www.cars24.com/buy-used-toyota-rumion-2024-cars-kochi-16177375179/,16177375179,Toyota,RUMION, V MT ,2024,10286,Petrol,Manual,SUV,1,1053500.0,10.54,1150500.0,Kochi,KL01,CARS24_OWNED,2026-08-30T10:56:35+00:00
