source_url,brand,model,generation,body_type,launch_year,price_min_inr,price_max_inr,price_min_lakh,price_max_lakh,fuel_type,transmission,engine_cc_min,engine_cc_max,power_bhp_min,power_bhp_max,torque_nm_min,torque_nm_max,mileage_kmpl,range_km,battery_kwh,seating_capacity,airbags,safety_rating,boot_space_litres,ground_clearance_mm,drive_type,n_variants,customer_rating,review_count,scraped_at,price_mid_lakh,engine_cc,power_bhp,torque_nm,fuel_primary,transmission_primary,price_segment,mileage_ice
https://www.cardekho.com/aston-martin/db12,Aston Martin,DB12,current,Coupe,2026.0,41000000.0,43500000.0,410.0,435.0,Petrol,Automatic,3982.0,3982.0,690.0,690.0,800.0,800.0,10.0,,,4.0,4.0,,,,Rear,2,4.3,14.0,2026-08-30T05:47:30+00:00,422.5,3982.0,690.0,800.0,Petrol,Automatic,Luxury (50L+),10.0
https://www.cardekho.com/aston-martin/dbx,Aston Martin,DBX,current,Suv,2026.0,41500000.0,41500000.0,415.0,415.0,Petrol,Automatic,3982.0,3982.0,542.0,542.0,700.0,700.0,8.0,,,5.0,10.0,,616.0,,All,1,4.5,10.0,2026-08-30T05:47:31+00:00,415.0,3982.0,542.0,700.0,Petrol,Automatic,Luxury (50L+),8.0
https://www.cardekho.com/aston-martin/vanquish,Aston Martin,Vanquish,current,Coupe,2026.0,64000000.0,69000000.0,640.0,690.0,Petrol,Automatic,5203.0,5203.0,824.0,824.0,1000.0,1000.0,,,,2.0,4.0,,,,,2,4.4,6.0,2026-08-30T05:47:32+00:00,665.0,5203.0,823.4600000000002,1000.0,Petrol,Automatic,Luxury (50L+),
https://www.cardekho.com/aston-martin/vantage,Aston Martin,Vantage,current,Coupe,2026.0,31500000.0,33500000.0,315.0,335.0,Petrol,Automatic,3998.0,3998.0,671.0,671.0,800.0,800.0,7.0,,,2.0,4.0,,346.0,,Rear,2,4.0,3.0,2026-08-30T05:47:33+00:00,325.0,3998.0,671.0,800.0,Petrol,Automatic,Luxury (50L+),7.0
https://www.cardekho.com/audi/a4,Audi,A4,current,Sedan,2023.0,4688000.0,5583000.0,46.88,55.83,Petrol,Automatic,1984.0,1984.0,207.0,207.0,320.0,320.0,15.0,,,5.0,8.0,,600.0,,Front,3,4.3,119.0,2026-08-30T05:47:35+00:00,51.355000000000004,1984.0,207.0,320.0,Petrol,Automatic,Luxury (50L+),15.0
https://www.cardekho.com/audi/q3,Audi,Q3,current,Suv,2023.0,4367000.0,5231001.0,43.67,52.31,Petrol,Automatic,1984.0,1984.0,187.74,187.74,320.0,320.0,10.14,,,5.0,6.0,,540.0,,All,3,4.3,85.0,2026-08-30T05:49:49+00:00,47.99,1984.0,187.74,320.0,Petrol,Automatic,Premium (25-50L),10.14
https://www.cardekho.com/audi/q3-sportback,Audi,Q3 Sportback,current,Suv,2023.0,5425001.0,5425001.0,54.25,54.25,Petrol,Automatic,1984.0,1984.0,187.74,187.74,320.0,320.0,10.14,,,5.0,6.0,,600.0,170.0,All,1,4.1,46.0,2026-08-30T05:49:51+00:00,54.25,1984.0,187.74,320.0,Petrol,Automatic,Luxury (50L+),10.14
https://www.cardekho.com/audi/q5,Audi,Q5,current,Suv,2023.0,6375000.0,6986000.0,63.75,69.86,Petrol,Automatic,1984.0,1984.0,245.59,245.59,370.0,370.0,13.47,,,5.0,8.0,,520.0,,All,2,4.2,60.0,2026-08-30T05:49:52+00:00,66.805,1984.0,245.59,370.0,Petrol,Automatic,Luxury (50L+),13.47
https://www.cardekho.com/audi/q7,Audi,Q7,current,Suv,2024.0,8716999.0,9615000.0,87.17,96.15,Petrol,Automatic,2995.0,2995.0,335.0,335.0,500.0,500.0,11.0,,,7.0,8.0,,,,All,2,4.7,10.0,2026-08-30T05:49:53+00:00,91.66,2995.0,335.0,500.0,Petrol,Automatic,Luxury (50L+),11.0
https://www.cardekho.com/audi/q8,Audi,Q8,current,Suv,2024.0,11310000.0,11310000.0,113.1,113.1,Petrol,Automatic,2995.0,2995.0,335.0,335.0,500.0,500.0,10.0,,,5.0,8.0,,605.0,,All,1,4.4,7.0,2026-08-30T05:49:56+00:00,113.1,2995.0,335.0,500.0,Petrol,Automatic,Luxury (50L+),10.0
https://www.cardekho.com/audi/rs-q8,Audi,RS Q8,current,Suv,2025.0,23383000.0,23383000.0,233.83,233.83,Petrol,Automatic,3998.0,3998.0,632.0,632.0,850.0,850.0,9.0,,,5.0,8.0,,,,All,1,4.7,4.0,2026-08-30T05:49:57+00:00,233.83,3998.0,632.0,850.0,Petrol,Automatic,Luxury (50L+),9.0
https://www.cardekho.com/audi/s5-sportback,Audi,S5 Sportback,current,Coupe,2023.0,7357000.0,7357000.0,73.57,73.57,Petrol,Automatic,2994.0,2994.0,348.66,348.66,500.0,500.0,8.8,,,5.0,10.0,,281.0,,All,1,4.5,6.0,2026-08-30T05:49:58+00:00,73.57,2994.0,348.66,500.0,Petrol,Automatic,Luxury (50L+),8.8
https://www.cardekho.com/bajaj/qute,Bajaj,Qute,current,Hatchback,2019.0,360609.0,360609.0,3.61,3.61,CNG,Manual,216.0,216.0,10.83,10.83,16.1,16.1,43.0,,,4.0,1.0,,20.0,,Rear,1,4.2,93.0,2026-08-30T05:50:01+00:00,4.3875,884.88,16.369899999999998,16.1,CNG,Manual,Entry (<8L),43.0
https://www.cardekho.com/bentley/bentayga,Bentley,Bentayga,current,Suv,2023.0,50032967.0,67502600.0,500.33,675.03,Petrol,Automatic,3956.0,3993.0,542.0,542.0,770.0,770.0,8.6,,,4.0,6.0,,632.0,,All,5,4.5,8.0,2026-08-30T05:50:03+00:00,587.68,3974.5,542.0,770.0,Petrol,Automatic,Luxury (50L+),8.6
https://www.cardekho.com/blinq/ryde,Blinq Mobility,RYDE,current,Hatchback,2026.0,450000.0,500000.0,4.5,5.0,Electric,Automatic,,,16.0,16.0,,,,250.0,18.0,5.0,1.0,,,,,2,4.8,1.0,2026-08-30T06:40:42+00:00,4.75,,16.369899999999998,,Electric,Automatic,Entry (<8L),
https://www.cardekho.com/bmw/2-series-2020-2025,BMW,2 Series 2020-2025,2-series-2020-2025,Sedan,2021.0,3200000.0,3200000.0,32.0,32.0,Petrol / Diesel,Automatic,1995.0,1998.0,187.74,189.08,280.0,400.0,18.64,,,5.0,6.0,,,,Front,0,4.3,119.0,2026-08-30T05:50:05+00:00,32.0,1996.5,188.41000000000003,340.0,Diesel,Automatic,Premium (25-50L),18.64
https://www.cardekho.com/bmw/2-series-gran-coupe,BMW,2 Series Gran Coupe,current,Coupe,2025.0,4580001.0,4820001.0,45.8,48.2,Petrol,Automatic,1499.0,1499.0,154.0,154.0,230.0,230.0,16.35,,,5.0,6.0,,,,Front,2,4.7,10.0,2026-08-30T05:50:07+00:00,47.0,1499.0,154.0,230.0,Petrol,Automatic,Premium (25-50L),16.35
https://www.cardekho.com/bmw/3-series,BMW,3 Series,current,Sedan,2023.0,7710000.0,7710000.0,77.1,77.1,Petrol,Automatic,2998.0,2998.0,368.78,368.78,500.0,500.0,13.02,,,5.0,6.0,,480.0,,Four,1,4.3,103.0,2026-08-30T05:50:08+00:00,77.1,2998.0,368.78,500.0,Petrol,Automatic,Luxury (50L+),13.02
https://www.cardekho.com/bmw/3-series-long-wheelbase,BMW,3 Series Long Wheelbase,current,Coupe,2025.0,6060000.0,6420001.0,60.6,64.2,"Petrol, Diesel",Automatic,1998.0,1998.0,258.0,258.0,400.0,400.0,19.61,,,5.0,8.0,,600.0,,Rear,4,4.3,71.0,2026-08-30T05:50:10+00:00,62.400000000000006,1998.0,258.0,400.0,Diesel,Automatic,Luxury (50L+),19.61
https://www.cardekho.com/bmw/5-series,BMW,5 Series,current,Sedan,2024.0,7660000.0,7660000.0,76.6,76.6,Petrol,Automatic,1998.0,1998.0,255.0,255.0,400.0,400.0,15.7,,,5.0,8.0,,,,Rear,1,4.5,44.0,2026-08-30T05:50:11+00:00,76.6,1998.0,255.0,400.0,Petrol,Automatic,Luxury (50L+),15.7
https://www.cardekho.com/bmw/7-series,BMW,7 Series,current,Sedan,2023.0,18300000.0,18300000.0,183.0,183.0,"Diesel, Petrol",Automatic,2993.0,2998.0,375.48,375.48,520.0,520.0,12.1,,,5.0,7.0,,500.0,,Rear,2,4.3,65.0,2026-08-30T05:50:14+00:00,183.0,2995.5,375.48,520.0,Diesel,Automatic,Luxury (50L+),12.1
https://www.cardekho.com/bmw/i4,BMW,i4,current,Sedan,2023.0,7250000.0,7750000.0,72.5,77.5,Electric,Automatic,,,335.25,335.25,,,,536.5,77.1,5.0,8.0,,,,Rear,2,4.2,58.0,2026-08-30T06:40:43+00:00,75.0,,335.25,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/i5,BMW,i5,current,Sedan,2024.0,11950000.0,11950000.0,119.5,119.5,Electric,Automatic,,,592.73,592.73,,,,516.0,83.9,5.0,6.0,,,,All,1,4.8,4.0,2026-08-30T06:40:44+00:00,119.5,,592.73,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/i7,BMW,i7,current,Sedan,2024.0,21000000.0,25800000.0,210.0,258.0,Electric,Automatic,,,536.4,536.4,,,,592.5,101.7,5.0,7.0,,,,All,2,4.4,104.0,2026-08-30T06:40:45+00:00,234.0,,536.4,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/ix,BMW,iX,current,Suv,2024.0,13950000.0,13950000.0,139.5,139.5,Electric,Automatic,,,516.29,516.29,,,,575.0,111.5,5.0,8.0,,,202.0,All,1,4.2,70.0,2026-08-30T06:40:46+00:00,139.5,,516.29,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/ix1,BMW,iX1,current,Suv,2025.0,5240000.0,5240000.0,52.4,52.4,Electric,Automatic,,,204.0,204.0,,,,531.0,66.4,5.0,8.0,,,,Front,1,4.6,26.0,2026-08-30T06:40:47+00:00,52.4,,204.0,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/m2,BMW,M2,current,Coupe,2024.0,10650000.0,16600000.0,106.5,166.0,Petrol,"Manual, Automatic",2993.0,2993.0,473.0,473.0,600.0,600.0,10.19,,,4.0,6.0,,390.0,,Rear,3,4.5,22.0,2026-08-30T05:50:28+00:00,136.25,2993.0,473.0,600.0,Petrol,Both,Luxury (50L+),10.19
https://www.cardekho.com/bmw/m4-competition,BMW,M4 Competition,current,Coupe,2024.0,16050000.0,16050000.0,160.5,160.5,Petrol,Automatic,2993.0,2993.0,503.0,503.0,650.0,650.0,9.7,,,4.0,6.0,,440.0,,All,1,4.6,34.0,2026-08-30T05:50:29+00:00,160.5,2993.0,503.0,650.0,Petrol,Automatic,Luxury (50L+),9.7
https://www.cardekho.com/bmw/m4-competition-2022-2024,BMW,M4 Competition 2022-2024,m4-competition-2022-2024,Coupe,2023.0,14800000.0,14800000.0,148.0,148.0,,Automatic,2993.0,2993.0,502.88,502.88,650.0,650.0,,,,5.0,,,,,All,0,4.2,50.0,2026-08-30T05:50:30+00:00,148.0,2993.0,502.88,650.0,,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/m4-cs,BMW,M4 CS,current,Sedan,2024.0,17880000.0,17880000.0,178.8,178.8,Petrol,Automatic,2993.0,2993.0,543.0,543.0,650.0,650.0,9.7,,,4.0,6.0,,,,All,1,4.7,25.0,2026-08-30T05:50:31+00:00,178.8,2993.0,543.0,650.0,Petrol,Automatic,Luxury (50L+),9.7
https://www.cardekho.com/bmw/m440i,BMW,M440i,current,Convertible,2026.0,10900000.0,10900000.0,109.0,109.0,Petrol,Automatic,2998.0,2998.0,369.0,369.0,500.0,500.0,,,,4.0,6.0,,385.0,,All,1,4.5,1.0,2026-08-30T05:50:32+00:00,109.0,2998.0,369.0,500.0,Petrol,Automatic,Luxury (50L+),
https://www.cardekho.com/bmw/m5,BMW,M5,current,Sedan,2024.0,21150000.0,21150000.0,211.5,211.5,Petrol,Automatic,4395.0,4395.0,717.0,717.0,1000.0,1000.0,43.53999999999989,,,5.0,7.0,,,,All,1,4.7,125.0,2026-08-30T05:50:34+00:00,211.5,4395.0,717.0,1000.0,Petrol,Automatic,Luxury (50L+),49.75
https://www.cardekho.com/bmw/m8-coupe-competition,BMW,M8 Coupe Competition,current,Coupe,2023.0,23840000.0,23840000.0,238.4,238.4,Petrol,Automatic,4395.0,4395.0,616.87,616.87,750.0,750.0,8.7,,,5.0,6.0,,,,All,1,4.4,83.0,2026-08-30T05:50:37+00:00,238.4,4395.0,616.87,750.0,Petrol,Automatic,Luxury (50L+),8.7
https://www.cardekho.com/bmw/x1,BMW,X1,current,Suv,2023.0,5090000.0,5090000.0,50.9,50.9,Petrol,Automatic,1499.0,1499.0,134.1,134.1,230.0,230.0,16.35,,,5.0,6.0,,460.0,,Front,1,4.5,143.0,2026-08-30T05:50:38+00:00,50.9,1499.0,134.1,230.0,Petrol,Automatic,Luxury (50L+),16.35
https://www.cardekho.com/bmw/x1-lwb,BMW,X1 LWB,current,Suv,2026.0,4990000.0,4990000.0,49.9,49.9,Petrol,Automatic,1499.0,1499.0,154.21,154.21,230.0,230.0,15.5,,,5.0,8.0,,460.0,,Front,1,5.0,1.0,2026-08-30T05:50:40+00:00,49.9,1499.0,154.21,230.0,Petrol,Automatic,Premium (25-50L),15.5
https://www.cardekho.com/bmw/x3,BMW,X3,current,Suv,2025.0,6990000.0,7600000.0,69.9,76.0,"Petrol, Diesel",Automatic,1995.0,1998.0,187.0,194.0,310.0,400.0,17.86,,,5.0,6.0,,,,All,3,4.3,9.0,2026-08-30T05:50:41+00:00,72.95,1996.5,190.5,355.0,Diesel,Automatic,Luxury (50L+),17.86
https://www.cardekho.com/bmw/x3-2022-2025,BMW,X3 2022-2025,x3-2022-2025,Suv,2023.0,6190000.0,6190000.0,61.9,61.9,Diesel / Petrol,Automatic,1995.0,2998.0,187.74,355.37,350.0,500.0,16.55,,,5.0,6.0,,,,Four,0,4.2,73.0,2026-08-30T05:50:42+00:00,61.9,2496.5,271.555,425.0,Diesel,Automatic,Luxury (50L+),16.55
https://www.cardekho.com/bmw/x4,BMW,X4,current,Suv,2023.0,9620000.0,9620000.0,96.2,96.2,,,2993.0,2993.0,355.37,355.37,500.0,500.0,8.0,,,5.0,6.0,,,,All,0,4.7,5.0,2026-08-30T05:50:44+00:00,96.2,2993.0,355.37,500.0,,,Luxury (50L+),
https://www.cardekho.com/bmw/x5,BMW,X5,current,Suv,2023.0,9690000.0,11190000.0,96.9,111.9,"Diesel, Petrol",Automatic,2993.0,2998.0,281.68,375.48,520.0,650.0,12.0,,,5.0,6.0,,647.0,,Four,4,4.3,57.0,2026-08-30T05:50:45+00:00,104.4,2995.5,328.58000000000004,585.0,Diesel,Automatic,Luxury (50L+),12.0
https://www.cardekho.com/bmw/x7,BMW,X7,current,Suv,2023.0,12581000.0,13710000.0,125.81,137.1,"Diesel, Petrol",Automatic,2993.0,2998.0,335.25,375.48,520.0,700.0,14.31,,,6.0,9.0,,,,Four,4,4.4,115.0,2026-08-30T05:50:46+00:00,131.45499999999998,2995.5,355.365,610.0,Diesel,Automatic,Luxury (50L+),14.31
https://www.cardekho.com/bmw/xm,BMW,XM,current,Suv,2023.0,25455000.0,25455000.0,254.55,254.55,Petrol,Automatic,4395.0,4395.0,643.69,643.69,800.0,800.0,43.53999999999989,,,5.0,6.0,,,,Four,1,4.5,114.0,2026-08-30T05:50:48+00:00,254.55,4395.0,643.69,800.0,Petrol,Automatic,Luxury (50L+),61.9
https://www.cardekho.com/bmw/z4,BMW,Z4,current,Convertible,2023.0,9050000.0,9520000.0,90.5,95.2,Petrol,"Manual, Automatic",2998.0,2998.0,335.0,335.0,500.0,500.0,,,,2.0,4.0,,250.0,,Rear,3,4.4,123.0,2026-08-30T05:50:49+00:00,92.85,2998.0,335.0,500.0,Petrol,Both,Luxury (50L+),
https://www.cardekho.com/byd/atto-3,BYD,Atto 3,current,Suv,2024.0,2499000.0,3449000.0,24.99,34.49,Electric,Automatic,,,201.0,201.0,,,,494.5,55.2,5.0,7.0,,440.0,,Front,3,4.2,108.0,2026-08-30T06:40:48+00:00,29.740000000000002,,201.0,,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/byd/emax-7,BYD,eMAX 7,current,Muv,2026.0,2690000.0,2990000.0,26.9,29.9,Electric,Automatic,,,161.0,161.0,310.0,310.0,,475.0,63.6,6.0,6.0,,180.0,170.0,Front,6,4.7,10.0,2026-08-30T06:40:49+00:00,28.4,,161.0,310.0,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/byd/seal,BYD,Seal,current,Sedan,2024.0,4150000.0,5365000.0,41.5,53.65,Electric,Automatic,,,201.15,201.15,,,,580.0,72.0,5.0,9.0,,400.0,,Rear,3,4.4,45.0,2026-08-30T06:40:50+00:00,47.575,,201.15,,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/byd/sealion-7,BYD,Sealion 7,current,Suv,2026.0,4190000.0,5590000.0,41.9,55.9,Electric,Automatic,,,312.0,312.0,380.0,380.0,,543.5,77.2,5.0,11.0,,,,Rear,5,4.7,10.0,2026-08-30T06:40:51+00:00,48.9,,312.0,380.0,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/chevrolet/tavera-2012-2017,Chevrolet,Tavera 2012-2017,tavera-2012-2017,Muv,2006.0,722000.0,722000.0,7.22,7.22,,Manual,1994.0,2499.0,72.4,105.3,171.0,263.7,14.8,,,7.0,,,,,Front,0,4.0,4.0,2026-08-30T05:50:58+00:00,7.22,2246.5,88.85,217.35,,Manual,Entry (<8L),
https://www.cardekho.com/citroen/aircross,Citroen,Aircross,current,Suv,2026.0,889000.0,1471600.0,8.89,14.72,Petrol,"Manual, Automatic",1199.0,1199.0,81.0,81.0,115.0,115.0,18.5,,,5.0,6.0,5-star NCAP,364.0,200.0,Front,12,4.4,156.0,2026-08-30T05:50:59+00:00,11.805,1199.0,81.0,115.0,Petrol,Both,Mass (8-15L),18.5
https://www.cardekho.com/citroen/basalt,Citroen,Basalt,current,Suv,2025.0,855000.0,1410500.0,8.55,14.11,Petrol,"Manual, Automatic",1199.0,1199.0,109.0,109.0,190.0,190.0,19.5,,,5.0,6.0,,622.0,,Front,12,4.5,43.0,2026-08-30T05:51:00+00:00,11.33,1199.0,109.0,190.0,Petrol,Both,Mass (8-15L),19.5
https://www.cardekho.com/citroen/c3,Citroen,C3,current,Hatchback,2023.0,499000.0,1020801.0,4.99,10.21,"Petrol, CNG","Manual, Automatic",1198.0,1199.0,80.46,108.62,115.0,190.0,28.1,,,5.0,2.0,,366.0,180.0,Front,20,4.3,332.0,2026-08-30T05:51:02+00:00,7.6000000000000005,1198.5,94.53999999999999,152.5,CNG,Both,Entry (<8L),28.1
https://www.cardekho.com/citroen/c5-aircross,Citroen,C5 Aircross,current,Suv,2023.0,3732400.0,3732400.0,37.32,37.32,Diesel,Automatic,1997.0,1997.0,174.33,174.33,400.0,400.0,17.5,,,5.0,6.0,,580.0,,Front,2,4.2,86.0,2026-08-30T05:51:03+00:00,37.32,1997.0,174.33,400.0,Diesel,Automatic,Premium (25-50L),17.5
https://www.cardekho.com/citroen/c5-aircross-2021-2022,Citroen,C5 Aircross 2021-2022,c5-aircross-2021-2022,Suv,2021.0,3224000.0,3224000.0,32.24,32.24,Diesel,8-speed automatic,1997.0,1997.0,174.33,174.33,400.0,400.0,18.6,,,5.0,6.0,,,230.0,,0,4.0,58.0,2026-08-30T05:51:06+00:00,32.24,1997.0,174.33,400.0,Diesel,Automatic,Premium (25-50L),18.6
https://www.cardekho.com/citroen/ec3,Citroen,eC3,current,Hatchback,2023.0,1199000.0,1326300.0,11.99,13.26,Electric,Automatic,,,57.0,57.0,143.0,143.0,,325.0,29.2,5.0,4.0,,315.0,180.0,Front,3,4.2,88.0,2026-08-30T06:40:52+00:00,12.625,,57.0,143.0,Electric,Automatic,Mass (8-15L),
https://www.cardekho.com/ferrari/296-gtb,Ferrari,296 GTB,current,Coupe,2022.0,54000000.0,54000000.0,540.0,540.0,Petrol,Automatic,2992.0,2992.0,818.0,818.0,740.0,740.0,15.62,,,2.0,4.0,,,,Rear,1,4.7,9.0,2026-08-30T05:51:10+00:00,540.0,2992.0,818.0,740.0,Petrol,Automatic,Luxury (50L+),15.62
https://www.cardekho.com/ferrari/812,Ferrari,812,current,Convertible,2020.0,57500001.0,57500001.0,575.0,575.0,Petrol,Automatic,6496.0,6496.0,788.52,788.52,718.0,718.0,5.5,,,2.0,6.0,,484.0,,Rear,1,4.6,18.0,2026-08-30T05:51:11+00:00,575.0,6496.0,788.52,718.0,Petrol,Automatic,Luxury (50L+),5.5
https://www.cardekho.com/ferrari/849-testarossa,Ferrari,849 Testarossa,current,Coupe,2026.0,103700000.0,103700000.0,1037.0,1037.0,Petrol,Automatic,3990.0,3990.0,1035.0,1035.0,842.0,842.0,,,,2.0,6.0,,,,,1,4.2,3.0,2026-08-30T05:51:13+00:00,875.0999999999968,3990.0,823.4600000000002,842.0,Petrol,Automatic,Luxury (50L+),
https://www.cardekho.com/ferrari/amalfi,Ferrari,Amalfi,current,Luxury,2026.0,55900000.0,55900000.0,559.0,559.0,Petrol,Automatic,3902.0,3902.0,631.24,631.24,760.0,760.0,,,,2.0,,,,,,1,4.0,1.0,2026-08-30T05:51:14+00:00,559.0,3902.0,631.24,760.0,Petrol,Automatic,Luxury (50L+),
https://www.cardekho.com/ferrari/f8-tributo,Ferrari,F8 Tributo,current,Coupe,2020.0,40200001.0,40200001.0,402.0,402.0,Petrol,Automatic,3902.0,3902.0,710.74,710.74,770.0,770.0,5.8,,,2.0,4.0,,150.0,,Rear,1,4.4,16.0,2026-08-30T05:51:16+00:00,402.0,3902.0,710.74,770.0,Petrol,Automatic,Luxury (50L+),5.8
https://www.cardekho.com/ferrari/roma,Ferrari,Roma,current,Coupe,2020.0,37600001.0,37600001.0,376.0,376.0,Petrol,Automatic,3855.0,3855.0,611.5,611.5,760.0,760.0,6.0,,,2.0,6.0,,616.0,,Rear,1,4.6,10.0,2026-08-30T05:51:18+00:00,376.0,3855.0,611.5,760.0,Petrol,Automatic,Luxury (50L+),6.0
https://www.cardekho.com/ferrari/sf90-stradale,Ferrari,SF90 Stradale,current,Coupe,2020.0,75000001.0,75000001.0,750.0,750.0,Petrol,Automatic,3990.0,3990.0,769.31,769.31,800.0,800.0,18.0,,,2.0,6.0,,74.0,,All,1,4.5,29.0,2026-08-30T05:51:20+00:00,750.0,3990.0,769.31,800.0,Petrol,Automatic,Luxury (50L+),18.0
https://www.cardekho.com/fiat/avventura-urban-cross,Fiat,Avventura Urban Cross,current,Hatchback,2016.0,678000.0,678000.0,6.78,6.78,Diesel / Petrol,Manual,1248.0,1368.0,91.72,140.0,209.0,210.0,20.5,,,5.0,,,,,Front,0,5.0,1.0,2026-08-30T05:51:21+00:00,6.78,1308.0,115.86,209.5,Diesel,Manual,Entry (<8L),20.5
https://www.cardekho.com/fiat/punto,Fiat,Punto,current,Hatchback,2009.0,493000.0,493000.0,4.93,4.93,Petrol / Diesel,Manual,1172.0,1368.0,67.0,91.7,96.0,209.0,20.3,,,5.0,,,,,Front,0,4.0,6.0,2026-08-30T05:51:22+00:00,4.93,1270.0,79.35,152.5,Diesel,Manual,Entry (<8L),20.3
https://www.cardekho.com/force/gurkha-5-door,Force,Gurkha 5 Door,current,Suv,2024.0,1762594.0,1762594.0,17.63,17.63,Diesel,Manual,2596.0,2596.0,138.08,138.08,320.0,320.0,9.5,,,7.0,2.0,,,233.0,Four,1,4.3,31.0,2026-08-30T05:51:24+00:00,17.63,2596.0,138.08,320.0,Diesel,Manual,Mid (15-25L),9.5
https://www.cardekho.com/honda/amaze,Honda,Amaze,current,Sedan,2024.0,765400.0,999900.0,7.65,10.0,Petrol,"Manual, Automatic",1199.0,1199.0,89.0,89.0,110.0,110.0,19.46,,,5.0,6.0,5-star NCAP,382.0,,Front,6,4.5,112.0,2026-08-30T05:51:26+00:00,8.825,1199.0,89.0,110.0,Petrol,Both,Mass (8-15L),19.46
https://www.cardekho.com/honda/amaze-2nd-gen,Honda,Amaze 2nd Gen,current,Sedan,2023.0,599000.0,779800.0,5.99,7.8,Petrol,"Manual, Automatic",1199.0,1199.0,88.5,88.5,110.0,110.0,18.6,,,5.0,2.0,,382.0,,Front,2,4.3,338.0,2026-08-30T05:51:28+00:00,6.895,1199.0,88.5,110.0,Petrol,Both,Entry (<8L),18.6
https://www.cardekho.com/honda/city,Honda,City,current,Sedan,2026.0,1199900.0,2135800.0,12.0,21.36,Petrol,"Manual, Automatic",1498.0,1498.0,119.35,119.35,145.0,145.0,27.26,,,5.0,6.0,,528.0,,Front,8,4.7,11.0,2026-08-30T05:51:30+00:00,16.68,1498.0,119.35,145.0,Petrol,Both,Mid (15-25L),27.26
https://www.cardekho.com/honda/city-2023-2026,Honda,City 2023-2026,city-2023-2026,Sedan,2024.0,1195000.0,1195000.0,11.95,11.95,Petrol,"6MT, CVT",1498.0,1498.0,119.35,119.35,145.0,145.0,18.4,,,5.0,6.0,,506.0,,Front,0,4.3,210.0,2026-08-30T05:51:32+00:00,11.95,1498.0,119.35,145.0,Petrol,6Mt,Mass (8-15L),18.4
https://www.cardekho.com/honda/city-hybrid,Honda,City Hybrid,current,Sedan,2023.0,1900000.0,1900000.0,19.0,19.0,Petrol,e-CVT,1498.0,1498.0,96.55,96.55,127.0,127.0,27.13,,,5.0,2.0,,506.0,,Front,0,4.2,71.0,2026-08-30T05:51:33+00:00,19.0,1498.0,96.55,127.0,Petrol,E-Cvt,Mid (15-25L),27.13
https://www.cardekho.com/honda/elevate,Honda,Elevate,current,Suv,2025.0,1180700.0,1697600.0,11.81,16.98,Petrol,"Manual, Automatic",1498.0,1498.0,119.0,119.0,145.0,145.0,16.92,,,5.0,6.0,,458.0,,Front,13,4.4,528.0,2026-08-30T05:51:35+00:00,14.395,1498.0,119.0,145.0,Petrol,Both,Mass (8-15L),16.92
https://www.cardekho.com/honda/jazz,Honda,Jazz,current,Hatchback,2020.0,801000.0,801000.0,8.01,8.01,Petrol,Manual / Automatic,1199.0,1199.0,88.5,88.5,110.0,110.0,17.1,,,5.0,2.0,,,,,0,4.3,54.0,2026-08-30T05:51:36+00:00,8.01,1199.0,88.5,110.0,Petrol,Both,Mass (8-15L),17.1
https://www.cardekho.com/honda/wr-v-2020-2023,Honda,WR-V 2020-2023,wr-v-2020-2023,Suv,2020.0,911000.0,911000.0,9.11,9.11,,,1199.0,1498.0,88.5,97.89,110.0,200.0,23.7,,,5.0,2.0,,363.0,,Front,0,4.1,117.0,2026-08-30T05:51:37+00:00,9.11,1348.5,93.195,155.0,,,Mass (8-15L),
https://www.cardekho.com/honda/zr-v,Honda,ZR-V,current,Suv,2026.0,4799000.0,4799000.0,47.99,47.99,Petrol,Automatic,1993.0,1993.0,181.0,181.0,315.0,315.0,22.8,,,5.0,8.0,,,,,1,5.0,2.0,2026-08-30T05:51:42+00:00,47.99,1993.0,181.0,315.0,Petrol,Automatic,Premium (25-50L),22.8
https://www.cardekho.com/hyundai/alcazar,Hyundai,Alcazar,current,Suv,2025.0,1450700.0,2127800.0,14.51,21.28,"Diesel, Petrol","Manual, Automatic",1482.0,1493.0,114.0,158.0,250.0,253.0,20.4,,,7.0,6.0,,180.0,,Front,29,4.5,102.0,2026-08-30T05:51:43+00:00,17.895,1487.5,136.0,251.5,Diesel,Both,Mid (15-25L),20.4
https://www.cardekho.com/hyundai/aura,Hyundai,Aura,current,Sedan,2023.0,599990.0,859700.0,6.0,8.6,"Petrol, CNG","Manual, Automatic",1197.0,1197.0,82.0,82.0,113.8,113.8,22.0,,,5.0,6.0,,402.0,,Front,11,4.4,228.0,2026-08-30T05:51:45+00:00,7.3,1197.0,82.0,113.8,CNG,Both,Entry (<8L),22.0
